ID,From_Varient,To_Varient,WO,Updated_by,Updated_dt,Approved_by,Approved_dt
2496,PTN HFC (Colossus),PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2497,PTN LB (Colossus),PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2498,PTN LB (Colossus),PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2499,PTN LB (Colossus),PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2500,PTN NS,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2501,PTN NS,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2502,PTN NS,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2503,PTN NST,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2504,PTN NST,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2505,PTN NST,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2506,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2507,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2508,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2509,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2510,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2511,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2512,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2513,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2514,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2515,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2516,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2517,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2518,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2519,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2520,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH  ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2521,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2522,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena) ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2523,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2524,PTN SSC/ DMR (Colossus)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2525,PTN SSC/ DMR (Colossus) ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2526,PTN SSC/ DMR (Colossus)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2527,PTN TDC (Colossus)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2528,PTN TDC (Colossus),PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2529,PTN TDC (Colossus)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),0,Rana.d@pg.com,35:51.9,NULL,NULL
2530,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S 2in1 AD Shampoo + Conditioner Menthol Fresh,0,Rana.d@pg.com,35:51.9,NULL,NULL
2531,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S 2in1 AD Shampoo + Conditioner Shiny Black,0,Rana.d@pg.com,35:51.9,NULL,NULL
2532,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S 2in1 AD Shampoo + Conditioner Soft & Silky,0,Rana.d@pg.com,35:51.9,NULL,NULL
2533,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S 2in1 AD Shiny Black (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2534,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S AD 2in1 Soft & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2535,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S AD AHF (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2536,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S AD Smooth & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2537,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Anti Dandruff Shampoo Anti hair Fall (for export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2538,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Anti Dandruff Shampoo Cool Menthol (For Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2539,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Anti- Dandruff Shampoo Neem (Small sachet),0,Rana.d@pg.com,35:51.9,NULL,NULL
2540,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Basic Clean (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2541,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Basic Cool (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2542,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Basic Cool AD Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2543,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Basic smooth (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2544,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Basic Smooth Anti-Dandruff Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2545,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Daily Clean Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2546,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Daily Cool Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2547,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Daily Smooth Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2548,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Neem,0,Rana.d@pg.com,35:51.9,NULL,NULL
2549,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S NEEM (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2550,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,H&S Smooth & Silky (Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2551,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Fall Protect Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2552,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Science Deep Repair shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2553,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Science Hair fall Control shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2554,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Science Healthy Shine shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2555,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Science Luscious Thick shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2556,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,Pantene Pro-V Hair Science Silky Smooth shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2557,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN HFC (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2558,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN LB (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2559,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN NS,0,Rana.d@pg.com,35:51.9,NULL,NULL
2560,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN NST,0,Rana.d@pg.com,35:51.9,NULL,NULL
2561,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,0,Rana.d@pg.com,35:51.9,NULL,NULL
2562,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2563,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL,0,Rana.d@pg.com,35:51.9,NULL,NULL
2564,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2565,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH,0,Rana.d@pg.com,35:51.9,NULL,NULL
2566,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2567,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN SSC/ DMR (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2568,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena)  ,PTN TDC (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2569,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S 2in1 AD Shampoo + Conditioner Menthol Fresh,0,Rana.d@pg.com,35:51.9,NULL,NULL
2570,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S 2in1 AD Shampoo + Conditioner Shiny Black,0,Rana.d@pg.com,35:51.9,NULL,NULL
2571,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S 2in1 AD Shampoo + Conditioner Soft & Silky,0,Rana.d@pg.com,35:51.9,NULL,NULL
2572,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S 2in1 AD Shiny Black (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2573,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,H&S AD 2in1 Soft & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2574,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S AD AHF (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2575,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S AD Smooth & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2576,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Anti Dandruff Shampoo Anti hair Fall (for export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2577,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,H&S Anti Dandruff Shampoo Cool Menthol (For Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2578,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,H&S Anti- Dandruff Shampoo Neem (Small sachet),0,Rana.d@pg.com,35:51.9,NULL,NULL
2579,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Basic Clean (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2580,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Basic Cool (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2581,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Basic Cool AD Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2582,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Basic smooth (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2583,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Basic Smooth Anti-Dandruff Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2584,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,H&S Daily Clean Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2585,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Daily Cool Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2586,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Daily Smooth Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2587,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Neem,0,Rana.d@pg.com,35:51.9,NULL,NULL
2588,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S NEEM (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2589,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,H&S Smooth & Silky (Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2590,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,Pantene Pro-V Hair Fall Protect Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2591,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,Pantene Pro-V Hair Science Deep Repair shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2592,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,Pantene Pro-V Hair Science Hair fall Control shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2593,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,Pantene Pro-V Hair Science Healthy Shine shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2594,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,Pantene Pro-V Hair Science Luscious Thick shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2595,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,Pantene Pro-V Hair Science Silky Smooth shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2596,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN HFC (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2597,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN LB (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2598,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,PTN NS,0,Rana.d@pg.com,35:51.9,NULL,NULL
2599,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,PTN NST,0,Rana.d@pg.com,35:51.9,NULL,NULL
2600,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,0,Rana.d@pg.com,35:51.9,NULL,NULL
2601,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2602,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL,0,Rana.d@pg.com,35:51.9,NULL,NULL
2603,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2604,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH,0,Rana.d@pg.com,35:51.9,NULL,NULL
2605,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2606,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN SSC/ DMR (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2607,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena)  ,PTN TDC (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2608,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S 2in1 AD Shampoo + Conditioner Menthol Fresh,0,Rana.d@pg.com,35:51.9,NULL,NULL
2609,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S 2in1 AD Shampoo + Conditioner Shiny Black,0,Rana.d@pg.com,35:51.9,NULL,NULL
2610,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S 2in1 AD Shampoo + Conditioner Soft & Silky,0,Rana.d@pg.com,35:51.9,NULL,NULL
2611,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S 2in1 AD Shiny Black (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2612,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,H&S AD 2in1 Soft & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2613,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S AD AHF (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2614,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S AD Smooth & Silky (LCV),0,Rana.d@pg.com,35:51.9,NULL,NULL
2615,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,H&S Anti Dandruff Shampoo Anti hair Fall (for export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2616,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)  ,H&S Anti Dandruff Shampoo Cool Menthol (For Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2617,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,H&S Anti- Dandruff Shampoo Neem (Small sachet),0,Rana.d@pg.com,35:51.9,NULL,NULL
2618,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Basic Clean (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2619,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Basic Cool (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2620,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Basic Cool AD Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2621,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Basic smooth (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2622,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Basic Smooth Anti-Dandruff Shampoo (Low Betaine),0,Rana.d@pg.com,35:51.9,NULL,NULL
2623,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,H&S Daily Clean Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2624,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,H&S Daily Cool Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2625,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Daily Smooth Anti- Dandruff Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2626,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Neem,0,Rana.d@pg.com,35:51.9,NULL,NULL
2627,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S NEEM (Climbazole),0,Rana.d@pg.com,35:51.9,NULL,NULL
2628,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,H&S Smooth & Silky (Export only),0,Rana.d@pg.com,35:51.9,NULL,NULL
2629,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,Pantene Pro-V Hair Fall Protect Shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2630,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)  ,Pantene Pro-V Hair Science Deep Repair shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2631,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,Pantene Pro-V Hair Science Hair fall Control shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2632,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,Pantene Pro-V Hair Science Healthy Shine shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2633,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,Pantene Pro-V Hair Science Luscious Thick shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2634,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,Pantene Pro-V Hair Science Silky Smooth shampoo,0,Rana.d@pg.com,35:51.9,NULL,NULL
2635,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)  ,PTN HFC (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2636,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN LB (Colossus),0,Rana.d@pg.com,35:51.9,NULL,NULL
2637,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)  ,PTN NS,0,Rana.d@pg.com,35:51.9,NULL,NULL
2638,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,PTN NST,0,Rana.d@pg.com,35:51.9,NULL,NULL
2639,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)    ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER DEEP REPAIR,0,Rana.d@pg.com,35:51.9,NULL,NULL
2640,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2641,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER HAIR FALL CONTROL,0,Rana.d@pg.com,35:51.9,NULL,NULL
2642,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena) ,0,Rana.d@pg.com,35:51.9,NULL,NULL
2643,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena)   ,PTN PRO-V 2 IN1 SHAMPOO + CONDITIONER SILKY SMOOTH,0,Rana.d@pg.com,35:51.9,NULL,NULL
